Country / territory of asylum/residence,Origin,Year,Month,Value
Germany,Afghanistan,2010,March,404
Germany,Afghanistan,2010,April,379
Germany,Afghanistan,2010,May,341
Germany,Afghanistan,2010,June,415
Germany,Afghanistan,2010,July,567
Germany,Afghanistan,2010,August,595
Germany,Afghanistan,2010,September,571
Germany,Afghanistan,2010,October,567
Germany,Afghanistan,2010,November,497
Germany,Afghanistan,2010,December,596
Germany,Afghanistan,2011,January,679
Germany,Afghanistan,2011,February,548
Germany,Afghanistan,2011,March,679
Germany,Afghanistan,2011,April,558
Germany,Afghanistan,2011,May,713
Germany,Afghanistan,2011,June,731
Germany,Afghanistan,2011,July,713
Germany,Afghanistan,2011,August,817
Germany,Afghanistan,2011,September,658
Germany,Afghanistan,2011,October,579
Germany,Afghanistan,2011,November,631
Germany,Afghanistan,2011,December,461
Germany,Afghanistan,2012,January,657
Germany,Afghanistan,2012,February,614
Germany,Afghanistan,2012,March,679
Germany,Afghanistan,2012,April,484
Germany,Afghanistan,2012,May,534
Germany,Afghanistan,2012,June,638
Germany,Afghanistan,2012,July,581
Germany,Afghanistan,2012,August,639
Germany,Afghanistan,2012,September,597
Germany,Afghanistan,2012,October,732
Germany,Afghanistan,2012,November,789
Germany,Afghanistan,2012,December,554
Germany,Afghanistan,2013,January,674
Germany,Afghanistan,2013,February,499
Germany,Afghanistan,2013,March,487
Germany,Afghanistan,2013,April,551
Germany,Afghanistan,2013,May,542
Germany,Afghanistan,2013,June,723
Germany,Afghanistan,2013,July,782
Germany,Afghanistan,2013,August,604
Germany,Afghanistan,2013,September,733
Germany,Afghanistan,2013,October,688
Germany,Afghanistan,2013,November,811
Germany,Afghanistan,2013,December,641
Germany,Afghanistan,2014,January,981
Germany,Afghanistan,2014,February,781
Germany,Afghanistan,2014,March,675
Germany,Afghanistan,2014,April,673
Germany,Afghanistan,2014,May,523
Germany,Afghanistan,2014,June,621
Germany,Afghanistan,2014,July,752
Germany,Afghanistan,2014,August,743
Germany,Afghanistan,2014,September,922
Germany,Afghanistan,2014,October,892
Germany,Afghanistan,2014,November,762
Germany,Afghanistan,2014,December,790
Germany,Afghanistan,2015,January,1248
Germany,Afghanistan,2015,February,1070
Germany,Afghanistan,2015,March,1016
Germany,Afghanistan,2015,April,1277
Germany,Afghanistan,2015,May,1337
Germany,Afghanistan,2015,June,2219
Germany,Afghanistan,2015,July,2424
Germany,Afghanistan,2015,August,2778
Germany,Afghanistan,2015,September,3429
Germany,Afghanistan,2015,October,5044
Germany,Afghanistan,2015,November,5336
Germany,Afghanistan,2015,December,4204
Germany,Afghanistan,2016,January,6773
Germany,Afghanistan,2016,February,9457
Germany,Afghanistan,2016,March,9860
Germany,Afghanistan,2016,April,10466
Germany,Afghanistan,2016,May,10900
Germany,Afghanistan,2016,June,16877
Germany,Afghanistan,2016,July,16969
Germany,Afghanistan,2016,August,20353
Germany,Afghanistan,2016,September,14811
Germany,Afghanistan,2016,October,5622
Germany,Afghanistan,2016,November,3101
Germany,Afghanistan,2016,December,1822
Germany,Afghanistan,2017,January,1442
Germany,Afghanistan,2017,February,1492
Germany,Afghanistan,2017,March,2093
Germany,Afghanistan,2017,April,1131
Germany,Afghanistan,2017,May,1268
Germany,Afghanistan,2017,June,1119
Germany,Afghanistan,2017,July,1109
Germany,Afghanistan,2017,August,1315
Germany,Afghanistan,2017,September,925
Germany,Afghanistan,2017,October,1008
Germany,Afghanistan,2017,November,1094
Germany,Afghanistan,2017,December,791
Germany,Afghanistan,2018,January,728
Germany,Afghanistan,2018,February,732
Germany,Afghanistan,2018,March,577
Germany,Afghanistan,2018,April,687
Germany,Afghanistan,2018,May,750
Germany,Afghanistan,2018,June,833
Germany,Afghanistan,2018,July,872
Germany,Afghanistan,2018,August,780
Germany,Afghanistan,2018,September,647
Germany,Afghanistan,2018,October,867
Germany,Colombia,2013,October,2
Germany,Colombia,2013,November,5
Germany,Colombia,2013,December,3
Germany,Colombia,2014,February,2
Germany,Colombia,2014,March,6
Germany,Colombia,2014,April,3
Germany,Colombia,2014,May,1
Germany,Colombia,2014,June,1
Germany,Colombia,2014,July,1
Germany,Colombia,2014,August,4
Germany,Colombia,2014,September,1
Germany,Colombia,2014,October,1
Germany,Colombia,2014,December,1
Germany,Colombia,2015,April,2
Germany,Colombia,2015,June,1
Germany,Colombia,2015,August,1
Germany,Colombia,2016,March,3
Germany,Colombia,2016,May,8
Germany,Colombia,2016,July,10
Germany,Colombia,2016,August,13
Germany,Colombia,2016,September,3
Germany,Colombia,2016,November,11
Germany,Colombia,2016,December,9
Germany,Colombia,2017,January,*
Germany,Colombia,2017,February,*
Germany,Colombia,2017,March,*
Germany,Colombia,2017,April,*
Germany,Colombia,2017,May,6
Germany,Colombia,2017,June,9
Germany,Colombia,2017,July,*
Germany,Colombia,2017,August,*
Germany,Colombia,2017,September,*
Germany,Colombia,2017,October,*
Germany,Colombia,2017,November,11
Germany,Colombia,2017,December,11
Germany,Colombia,2018,January,5
Germany,Colombia,2018,February,*
Germany,Colombia,2018,March,12
Germany,Colombia,2018,April,*
Germany,Colombia,2018,May,18
Germany,Colombia,2018,June,10
Germany,Colombia,2018,July,8
Germany,Colombia,2018,August,16
Germany,Colombia,2018,September,8
Germany,Colombia,2018,October,11
Germany,Colombia,1999,January,2
Germany,Colombia,1999,February,26
Germany,Colombia,1999,March,11
Germany,Colombia,1999,April,6
Germany,Colombia,1999,May,5
Germany,Colombia,1999,June,8
Germany,Colombia,1999,July,11
Germany,Colombia,1999,August,14
Germany,Colombia,1999,September,9
Germany,Colombia,1999,October,3
Germany,Colombia,1999,November,13
Germany,Colombia,1999,December,10
Germany,Colombia,2000,January,15
Germany,Colombia,2000,February,21
Germany,Colombia,2000,March,20
Germany,Colombia,2000,April,17
Germany,Colombia,2000,May,10
Germany,Colombia,2000,June,31
Germany,Colombia,2000,July,5
Germany,Colombia,2000,August,10
Germany,Colombia,2000,September,6
Germany,Colombia,2000,October,24
Germany,Colombia,2000,November,10
Germany,Colombia,2000,December,12
Germany,Colombia,2001,January,17
Germany,Colombia,2001,February,4
Germany,Colombia,2001,March,17
Germany,Colombia,2001,April,35
Germany,Colombia,2001,May,8
Germany,Colombia,2001,June,9
Germany,Colombia,2001,July,6
Germany,Colombia,2001,August,11
Germany,Colombia,2001,September,1
Germany,Colombia,2001,October,10
Germany,Colombia,2001,November,3
Germany,Colombia,2001,December,3
Germany,Colombia,2002,January,9
Germany,Colombia,2002,February,8
Germany,Colombia,2002,March,7
Germany,Colombia,2002,April,18
Germany,Colombia,2002,May,10
Germany,Colombia,2002,June,10
Germany,Colombia,2002,July,3
Germany,Colombia,2002,August,4
Germany,Colombia,2002,September,6
Germany,Colombia,2002,October,7
Germany,Colombia,2002,November,1
Germany,Colombia,2002,December,9
Germany,Colombia,2003,January,1
Germany,Colombia,2003,February,2
Germany,Colombia,2003,March,4
Germany,Colombia,2003,April,7
Germany,Colombia,2003,July,2
Germany,Colombia,2003,August,3
Germany,Colombia,2003,September,4
Germany,Colombia,2003,October,1
Germany,Colombia,2003,November,3
Germany,Colombia,2004,January,3
Germany,Colombia,2004,February,3
Germany,Colombia,2004,March,3
Germany,Colombia,2004,April,6
Germany,Colombia,2004,May,6
Germany,Colombia,2004,June,3
Germany,Colombia,2004,July,1
Germany,Colombia,2004,August,2
Germany,Colombia,2004,September,1
Germany,Colombia,2004,October,3
Germany,Colombia,2004,November,2
Germany,Colombia,2004,December,5
Germany,Colombia,2005,January,1
Germany,Colombia,2005,March,2
Germany,Colombia,2005,May,5
Germany,Colombia,2005,June,5
Germany,Colombia,2005,July,1
Germany,Colombia,2005,August,2
Germany,Colombia,2005,November,1
Germany,Colombia,2005,December,1
Germany,Colombia,2006,January,2
Germany,Colombia,2006,February,1
Germany,Colombia,2006,March,7
Germany,Colombia,2006,April,2
Germany,Colombia,2006,May,8
Germany,Colombia,2006,June,5
Germany,Colombia,2006,July,6
Germany,Colombia,2006,August,3
Germany,Colombia,2006,September,11
Germany,Colombia,2006,October,91
Germany,Colombia,2006,November,68
Germany,Colombia,2006,December,40
Germany,Colombia,2007,January,2
Germany,Colombia,2007,February,4
Germany,Colombia,2007,March,2
Germany,Colombia,2007,April,1
Germany,Colombia,2007,May,3
Germany,Colombia,2007,June,5
Germany,Colombia,2007,July,2
Germany,Colombia,2007,August,1
Germany,Colombia,2007,September,2
Germany,Colombia,2007,October,1
Germany,Colombia,2007,November,1
Germany,Colombia,2007,December,1
Germany,Colombia,2008,January,4
Germany,Colombia,2008,March,1
Germany,Colombia,2008,April,1
Germany,Colombia,2008,December,2
Germany,Colombia,2009,April,3
Germany,Colombia,2009,July,1
Germany,Colombia,2009,August,1
Germany,Colombia,2009,September,1
Germany,Colombia,2009,October,2
Germany,Colombia,2010,January,2
Germany,Colombia,2010,April,1
Germany,Colombia,2010,May,2
Germany,Colombia,2010,September,1
Germany,Colombia,2010,November,2
Germany,Colombia,2010,December,3
Germany,Colombia,2011,January,1
Germany,Colombia,2011,March,4
Germany,Colombia,2011,April,4
Germany,Colombia,2011,May,7
Germany,Colombia,2011,June,2
Germany,Colombia,2011,August,4
Germany,Colombia,2011,September,4
Germany,Colombia,2011,October,10
Germany,Colombia,2011,November,13
Germany,Colombia,2011,December,6
Germany,Colombia,2012,January,1
Germany,Colombia,2012,February,4
Germany,Colombia,2012,May,1
Germany,Colombia,2012,June,5
Germany,Colombia,2012,July,5
Germany,Colombia,2012,August,3
Germany,Colombia,2012,October,11
Germany,Colombia,2012,November,2
Germany,Colombia,2013,January,1
Germany,Colombia,2013,February,1
Germany,Colombia,2013,March,1
Germany,Colombia,2013,April,2
Germany,Colombia,2013,May,1
Germany,Colombia,2013,June,2
Germany,Colombia,2013,July,2
Germany,Colombia,2013,August,3
Germany,El Salvador,2004,September,1
Germany,El Salvador,2006,April,1
Germany,El Salvador,2007,December,1
Germany,El Salvador,2008,January,1
Germany,El Salvador,2009,June,1
Germany,El Salvador,2011,January,1
Germany,El Salvador,2011,April,2
Germany,El Salvador,2011,June,1
Germany,El Salvador,2011,August,1
Germany,El Salvador,2014,June,1
Germany,El Salvador,2014,October,4
Germany,El Salvador,2014,November,4
Germany,El Salvador,2015,October,1
Germany,El Salvador,2016,March,4
Germany,El Salvador,2016,September,2
Germany,El Salvador,2016,November,9
Germany,El Salvador,2017,January,*
Germany,El Salvador,2017,February,*
Germany,El Salvador,2017,March,14
Germany,El Salvador,2017,June,5
Germany,El Salvador,2017,July,*
Germany,El Salvador,2017,August,*
Germany,El Salvador,2017,September,7
Germany,El Salvador,2017,October,*
Germany,El Salvador,2017,November,*
Germany,El Salvador,2017,December,*
Germany,El Salvador,2018,April,*
Germany,El Salvador,2018,May,*
Germany,El Salvador,2018,August,*
Germany,Sudan,1999,January,26
Germany,Sudan,1999,February,19
Germany,Sudan,1999,March,27
Germany,Sudan,1999,April,18
Germany,Sudan,1999,May,15
Germany,Sudan,1999,June,14
Germany,Sudan,1999,July,19
Germany,Sudan,1999,August,12
Germany,Sudan,1999,September,18
Germany,Sudan,1999,October,15
Germany,Sudan,1999,November,25
Germany,Sudan,1999,December,21
Germany,Sudan,2000,January,13
Germany,Sudan,2000,February,14
Germany,Sudan,2000,March,21
Germany,Sudan,2000,April,15
Germany,Sudan,2000,May,20
Germany,Sudan,2000,June,8
Germany,Sudan,2000,July,14
Germany,Sudan,2000,August,13
Germany,Sudan,2000,September,13
Germany,Sudan,2000,October,18
Germany,Sudan,2000,November,17
Germany,Sudan,2000,December,16
Germany,Sudan,2001,January,18
Germany,Sudan,2001,February,13
Germany,Sudan,2001,March,17
Germany,Sudan,2001,April,15
Germany,Sudan,2001,May,10
Germany,Sudan,2001,June,23
Germany,Sudan,2001,July,14
Germany,Sudan,2001,August,24
Germany,Sudan,2001,September,17
Germany,Sudan,2001,October,21
Germany,Sudan,2001,November,25
Germany,Sudan,2001,December,32
Germany,Sudan,2002,January,31
Germany,Sudan,2002,February,23
Germany,Sudan,2002,March,24
Germany,Sudan,2002,April,31
Germany,Sudan,2002,May,24
Germany,Sudan,2002,June,24
Germany,Sudan,2002,July,21
Germany,Sudan,2002,August,22
Germany,Sudan,2002,September,26
Germany,Sudan,2002,October,47
Germany,Sudan,2002,November,24
Germany,Sudan,2002,December,28
Germany,Sudan,2003,January,57
Germany,Sudan,2003,February,34
Germany,Sudan,2003,March,33
Germany,Sudan,2003,April,44
Germany,Sudan,2003,May,21
Germany,Sudan,2003,June,22
Germany,Sudan,2003,July,21
Germany,Sudan,2003,August,15
Germany,Sudan,2003,September,19
Germany,Sudan,2003,October,20
Germany,Sudan,2003,November,22
Germany,Sudan,2003,December,19
Germany,Sudan,2004,January,14
Germany,Sudan,2004,February,18
Germany,Sudan,2004,March,20
Germany,Sudan,2004,April,21
Germany,Sudan,2004,May,38
Germany,Sudan,2004,June,34
Germany,Sudan,2004,July,54
Germany,Sudan,2004,August,52
Germany,Sudan,2004,September,74
Germany,Sudan,2004,October,63
Germany,Sudan,2004,November,52
Germany,Sudan,2004,December,50
Germany,Sudan,2005,January,26
Germany,Sudan,2005,February,15
Germany,Sudan,2005,March,20
Germany,Sudan,2005,April,26
Germany,Sudan,2005,May,26
Germany,Sudan,2005,June,26
Germany,Sudan,2005,July,12
Germany,Sudan,2005,August,15
Germany,Sudan,2005,September,19
Germany,Sudan,2005,October,9
Germany,Sudan,2005,November,17
Germany,Sudan,2005,December,16
Germany,Sudan,2006,January,10
Germany,Sudan,2006,February,12
Germany,Sudan,2006,March,7
Germany,Sudan,2006,April,12
Germany,Sudan,2006,May,18
Germany,Sudan,2006,June,12
Germany,Sudan,2006,July,4
Germany,Sudan,2006,August,5
Germany,Sudan,2006,September,6
Germany,Sudan,2006,October,8
Germany,Sudan,2006,November,16
Germany,Sudan,2006,December,12
Germany,Sudan,2007,January,6
Germany,Sudan,2007,February,11
Germany,Sudan,2007,March,14
Germany,Sudan,2007,April,12
Germany,Sudan,2007,May,12
Germany,Sudan,2007,June,6
Germany,Sudan,2007,July,12
Germany,Sudan,2007,August,9
Germany,Sudan,2007,September,12
Germany,Sudan,2007,October,9
Germany,Sudan,2007,November,13
Germany,Sudan,2007,December,4
Germany,Sudan,2008,January,10
Germany,Sudan,2008,February,14
Germany,Sudan,2008,March,11
Germany,Sudan,2008,April,9
Germany,Sudan,2008,May,6
Germany,Sudan,2008,June,8
Germany,Sudan,2008,July,13
Germany,Sudan,2008,August,9
Germany,Sudan,2008,September,9
Germany,Sudan,2008,October,15
Germany,Sudan,2008,November,14
Germany,Sudan,2008,December,6
Germany,Sudan,2009,January,3
Germany,Sudan,2009,February,5
Germany,Sudan,2009,March,2
Germany,Sudan,2009,April,5
Germany,Sudan,2009,May,3
Germany,Sudan,2009,June,7
Germany,Sudan,2009,July,15
Germany,Sudan,2009,August,12
Germany,Sudan,2009,September,7
Germany,Sudan,2009,October,3
Germany,Sudan,2009,November,10
Germany,Sudan,2009,December,9
Germany,Sudan,2010,January,5
Germany,Sudan,2010,February,5
Germany,Sudan,2010,March,6
Germany,Sudan,2010,April,4
Germany,Sudan,2010,May,1
Germany,Sudan,2010,June,5
Germany,Sudan,2010,July,6
Germany,Sudan,2010,August,8
Germany,Sudan,2010,September,8
Germany,Sudan,2010,October,8
Germany,Sudan,2010,November,12
Germany,Sudan,2010,December,22
Germany,Sudan,2011,January,10
Germany,Sudan,2011,February,5
Germany,Sudan,2011,March,20
Germany,Sudan,2011,April,9
Germany,Sudan,2011,May,8
Germany,Sudan,2011,June,6
Germany,Sudan,2011,July,3
Germany,Sudan,2011,August,7
Germany,Sudan,2011,September,5
Germany,Sudan,2011,October,5
Germany,Sudan,2011,November,12
Germany,Sudan,2011,December,12
Germany,Sudan,2012,January,11
Germany,Sudan,2012,February,9
Germany,Sudan,2012,March,19
Germany,Sudan,2012,April,8
Germany,Sudan,2012,May,15
Germany,Sudan,2012,June,18
Germany,Sudan,2012,July,19
Germany,Sudan,2012,August,18
Germany,Sudan,2012,September,16
Germany,Sudan,2012,October,26
Germany,Sudan,2012,November,16
Germany,Sudan,2012,December,18
Germany,Sudan,2013,January,36
Germany,Sudan,2013,February,18
Germany,Sudan,2013,March,25
Germany,Sudan,2013,April,25
Germany,Sudan,2013,May,25
Germany,Sudan,2013,June,19
Germany,Sudan,2013,July,27
Germany,Sudan,2013,August,34
Germany,Sudan,2013,September,28
Germany,Sudan,2013,October,46
Germany,Sudan,2013,November,71
Germany,Sudan,2013,December,37
Germany,Sudan,2014,January,36
Germany,Sudan,2014,February,23
Germany,Sudan,2014,March,17
Germany,Sudan,2014,April,26
Germany,Sudan,2014,May,74
Germany,Sudan,2014,June,130
Germany,Sudan,2014,July,115
Germany,Sudan,2014,August,115
Germany,Sudan,2014,September,98
Germany,Sudan,2014,October,53
Germany,Sudan,2014,November,45
Germany,Sudan,2014,December,21
Germany,Sudan,2015,January,34
Germany,Sudan,2015,February,33
Germany,Sudan,2015,March,41
Germany,Sudan,2015,April,49
Germany,Sudan,2015,May,35
Germany,Sudan,2015,June,121
Germany,Sudan,2015,July,186
Germany,Sudan,2015,August,179
Germany,Sudan,2015,September,167
Germany,Sudan,2015,October,46
Germany,Sudan,2015,November,73
Germany,Sudan,2015,December,68
Germany,Sudan,2016,January,102
Germany,Sudan,2016,February,83
Germany,Sudan,2016,March,136
Germany,Sudan,2016,April,149
Germany,Sudan,2016,May,143
Germany,Sudan,2016,June,298
Germany,Sudan,2016,July,278
Germany,Sudan,2016,August,479
Germany,Sudan,2016,September,280
Germany,Sudan,2016,October,226
Germany,Sudan,2016,November,161
Germany,Sudan,2016,December,109
Germany,Sudan,2017,January,67
Germany,Sudan,2017,February,57
Germany,Sudan,2017,March,87
Germany,Sudan,2017,April,58
Germany,Sudan,2017,May,88
Germany,Sudan,2017,June,71
Germany,Sudan,2017,July,94
Germany,Sudan,2017,August,243
Germany,Sudan,2017,September,210
Germany,Sudan,2017,October,279
Germany,Sudan,2017,November,142
Germany,Sudan,2017,December,86
Germany,Sudan,2018,January,90
Germany,Sudan,2018,February,55
Germany,Sudan,2018,March,73
Germany,Sudan,2018,April,59
Germany,Sudan,2018,May,69
Germany,Sudan,2018,June,52
Germany,Sudan,2018,July,76
Germany,Sudan,2018,August,75
Germany,Sudan,2018,September,36
Germany,Sudan,2018,October,39
Germany,Syrian Arab Rep.,1999,January,220
Germany,Syrian Arab Rep.,1999,February,185
Germany,Syrian Arab Rep.,1999,March,126
Germany,Syrian Arab Rep.,1999,April,123
Germany,Syrian Arab Rep.,1999,May,129
Germany,Syrian Arab Rep.,1999,June,169
Germany,Syrian Arab Rep.,1999,July,138
Germany,Syrian Arab Rep.,1999,August,163
Germany,Syrian Arab Rep.,1999,September,240
Germany,Syrian Arab Rep.,1999,October,187
Germany,Syrian Arab Rep.,1999,November,284
Germany,Syrian Arab Rep.,1999,December,229
Germany,Syrian Arab Rep.,2000,January,205
Germany,Syrian Arab Rep.,2000,February,238
Germany,Syrian Arab Rep.,2000,March,183
Germany,Syrian Arab Rep.,2000,April,122
Germany,Syrian Arab Rep.,2000,May,129
Germany,Syrian Arab Rep.,2000,June,155
Germany,Syrian Arab Rep.,2000,July,188
Germany,Syrian Arab Rep.,2000,August,446
Germany,Syrian Arab Rep.,2000,September,276
Germany,Syrian Arab Rep.,2000,October,263
Germany,Syrian Arab Rep.,2000,November,315
Germany,Syrian Arab Rep.,2000,December,201
Germany,Syrian Arab Rep.,2001,January,183
Germany,Syrian Arab Rep.,2001,February,128
Germany,Syrian Arab Rep.,2001,March,411
Germany,Syrian Arab Rep.,2001,April,196
Germany,Syrian Arab Rep.,2001,May,134
Germany,Syrian Arab Rep.,2001,June,147
Germany,Syrian Arab Rep.,2001,July,126
Germany,Syrian Arab Rep.,2001,August,206
Germany,Syrian Arab Rep.,2001,September,178
Germany,Syrian Arab Rep.,2001,October,273
Germany,Syrian Arab Rep.,2001,November,180
Germany,Syrian Arab Rep.,2001,December,146
Germany,Syrian Arab Rep.,2002,January,158
Germany,Syrian Arab Rep.,2002,February,139
Germany,Syrian Arab Rep.,2002,March,136
Germany,Syrian Arab Rep.,2002,April,126
Germany,Syrian Arab Rep.,2002,May,142
Germany,Syrian Arab Rep.,2002,June,268
Germany,Syrian Arab Rep.,2002,July,190
Germany,Syrian Arab Rep.,2002,August,145
Germany,Syrian Arab Rep.,2002,September,156
Germany,Syrian Arab Rep.,2002,October,167
Germany,Syrian Arab Rep.,2002,November,101
Germany,Syrian Arab Rep.,2002,December,114
Germany,Syrian Arab Rep.,2003,January,113
Germany,Syrian Arab Rep.,2003,February,125
Germany,Syrian Arab Rep.,2003,March,66
Germany,Syrian Arab Rep.,2003,April,83
Germany,Syrian Arab Rep.,2003,May,84
Germany,Syrian Arab Rep.,2003,June,91
Germany,Syrian Arab Rep.,2003,July,118
Germany,Syrian Arab Rep.,2003,August,106
Germany,Syrian Arab Rep.,2003,September,114
Germany,Syrian Arab Rep.,2003,October,129
Germany,Syrian Arab Rep.,2003,November,95
Germany,Syrian Arab Rep.,2003,December,64
Germany,Syrian Arab Rep.,2004,January,98
Germany,Syrian Arab Rep.,2004,February,77
Germany,Syrian Arab Rep.,2004,March,63
Germany,Syrian Arab Rep.,2004,April,63
Germany,Syrian Arab Rep.,2004,May,54
Germany,Syrian Arab Rep.,2004,June,59
Germany,Syrian Arab Rep.,2004,July,60
Germany,Syrian Arab Rep.,2004,August,65
Germany,Syrian Arab Rep.,2004,September,51
Germany,Syrian Arab Rep.,2004,October,66
Germany,Syrian Arab Rep.,2004,November,50
Germany,Syrian Arab Rep.,2004,December,70
Germany,Syrian Arab Rep.,2005,January,46
Germany,Syrian Arab Rep.,2005,February,57
Germany,Syrian Arab Rep.,2005,March,61
Germany,Syrian Arab Rep.,2005,April,66
Germany,Syrian Arab Rep.,2005,May,63
Germany,Syrian Arab Rep.,2005,June,62
Germany,Syrian Arab Rep.,2005,July,66
Germany,Syrian Arab Rep.,2005,August,82
Germany,Syrian Arab Rep.,2005,September,93
Germany,Syrian Arab Rep.,2005,October,87
Germany,Syrian Arab Rep.,2005,November,133
Germany,Syrian Arab Rep.,2005,December,62
Germany,Syrian Arab Rep.,2006,January,53
Germany,Syrian Arab Rep.,2006,February,52
Germany,Syrian Arab Rep.,2006,March,59
Germany,Syrian Arab Rep.,2006,April,51
Germany,Syrian Arab Rep.,2006,May,49
Germany,Syrian Arab Rep.,2006,June,44
Germany,Syrian Arab Rep.,2006,July,37
Germany,Syrian Arab Rep.,2006,August,82
Germany,Syrian Arab Rep.,2006,September,40
Germany,Syrian Arab Rep.,2006,October,54
Germany,Syrian Arab Rep.,2006,November,47
Germany,Syrian Arab Rep.,2006,December,40
Germany,Syrian Arab Rep.,2007,January,66
Germany,Syrian Arab Rep.,2007,February,36
Germany,Syrian Arab Rep.,2007,March,56
Germany,Syrian Arab Rep.,2007,April,39
Germany,Syrian Arab Rep.,2007,May,35
Germany,Syrian Arab Rep.,2007,June,34
Germany,Syrian Arab Rep.,2007,July,29
Germany,Syrian Arab Rep.,2007,August,41
Germany,Syrian Arab Rep.,2007,September,50
Germany,Syrian Arab Rep.,2007,October,71
Germany,Syrian Arab Rep.,2007,November,81
Germany,Syrian Arab Rep.,2007,December,66
Germany,Syrian Arab Rep.,2008,January,68
Germany,Syrian Arab Rep.,2008,February,71
Germany,Syrian Arab Rep.,2008,March,55
Germany,Syrian Arab Rep.,2008,April,59
Germany,Syrian Arab Rep.,2008,May,59
Germany,Syrian Arab Rep.,2008,June,57
Germany,Syrian Arab Rep.,2008,July,71
Germany,Syrian Arab Rep.,2008,August,75
Germany,Syrian Arab Rep.,2008,September,66
Germany,Syrian Arab Rep.,2008,October,85
Germany,Syrian Arab Rep.,2008,November,48
Germany,Syrian Arab Rep.,2008,December,30
Germany,Syrian Arab Rep.,2009,January,62
Germany,Syrian Arab Rep.,2009,February,79
Germany,Syrian Arab Rep.,2009,March,50
Germany,Syrian Arab Rep.,2009,April,62
Germany,Syrian Arab Rep.,2009,May,79
Germany,Syrian Arab Rep.,2009,June,64
Germany,Syrian Arab Rep.,2009,July,79
Germany,Syrian Arab Rep.,2009,August,60
Germany,Syrian Arab Rep.,2009,September,61
Germany,Syrian Arab Rep.,2009,October,92
Germany,Syrian Arab Rep.,2009,November,83
Germany,Syrian Arab Rep.,2009,December,48
Germany,Syrian Arab Rep.,2010,January,89
Germany,Syrian Arab Rep.,2010,February,80
Germany,Syrian Arab Rep.,2010,March,91
Germany,Syrian Arab Rep.,2010,April,88
Germany,Syrian Arab Rep.,2010,May,90
Germany,Syrian Arab Rep.,2010,June,125
Germany,Syrian Arab Rep.,2010,July,138
Germany,Syrian Arab Rep.,2010,August,175
Germany,Syrian Arab Rep.,2010,September,171
Germany,Syrian Arab Rep.,2010,October,162
Germany,Syrian Arab Rep.,2010,November,130
Germany,Syrian Arab Rep.,2010,December,151
Germany,Syrian Arab Rep.,2011,January,154
Germany,Syrian Arab Rep.,2011,February,159
Germany,Syrian Arab Rep.,2011,March,176
Germany,Syrian Arab Rep.,2011,April,169
Germany,Syrian Arab Rep.,2011,May,247
Germany,Syrian Arab Rep.,2011,June,186
Germany,Syrian Arab Rep.,2011,July,211
Germany,Syrian Arab Rep.,2011,August,316
Germany,Syrian Arab Rep.,2011,September,306
Germany,Syrian Arab Rep.,2011,October,214
Germany,Syrian Arab Rep.,2011,November,286
Germany,Syrian Arab Rep.,2011,December,210
Germany,Syrian Arab Rep.,2012,January,210
Germany,Syrian Arab Rep.,2012,February,230
Germany,Syrian Arab Rep.,2012,March,167
Germany,Syrian Arab Rep.,2012,April,248
Germany,Syrian Arab Rep.,2012,May,376
Germany,Syrian Arab Rep.,2012,June,401
Germany,Syrian Arab Rep.,2012,July,644
Germany,Syrian Arab Rep.,2012,August,688
Germany,Syrian Arab Rep.,2012,September,744
Germany,Syrian Arab Rep.,2012,October,904
Germany,Syrian Arab Rep.,2012,November,1001
Germany,Syrian Arab Rep.,2012,December,588
Germany,Syrian Arab Rep.,2013,January,1047
Germany,Syrian Arab Rep.,2013,February,709
Germany,Syrian Arab Rep.,2013,March,555
Germany,Syrian Arab Rep.,2013,April,689
Germany,Syrian Arab Rep.,2013,May,731
Germany,Syrian Arab Rep.,2013,June,737
Germany,Syrian Arab Rep.,2013,July,1030
Germany,Syrian Arab Rep.,2013,August,1010
Germany,Syrian Arab Rep.,2013,September,1246
Germany,Syrian Arab Rep.,2013,October,1641
Germany,Syrian Arab Rep.,2013,November,1485
Germany,Syrian Arab Rep.,2013,December,971
Germany,Syrian Arab Rep.,2014,January,1650
Germany,Syrian Arab Rep.,2014,February,1781
Germany,Syrian Arab Rep.,2014,March,1746
Germany,Syrian Arab Rep.,2014,April,1739
Germany,Syrian Arab Rep.,2014,May,2523
Germany,Syrian Arab Rep.,2014,June,2702
Germany,Syrian Arab Rep.,2014,July,3723
Germany,Syrian Arab Rep.,2014,August,3639
Germany,Syrian Arab Rep.,2014,September,4502
Germany,Syrian Arab Rep.,2014,October,5219
Germany,Syrian Arab Rep.,2014,November,5198
Germany,Syrian Arab Rep.,2014,December,4910
Germany,Syrian Arab Rep.,2015,January,5973
Germany,Syrian Arab Rep.,2015,February,4548
Germany,Syrian Arab Rep.,2015,March,4895
Germany,Syrian Arab Rep.,2015,April,4680
Germany,Syrian Arab Rep.,2015,May,5280
Germany,Syrian Arab Rep.,2015,June,7849
Germany,Syrian Arab Rep.,2015,July,9800
Germany,Syrian Arab Rep.,2015,August,11218
Germany,Syrian Arab Rep.,2015,September,18085
Germany,Syrian Arab Rep.,2015,October,30216
Germany,Syrian Arab Rep.,2015,November,30863
Germany,Syrian Arab Rep.,2015,December,25250
Germany,Syrian Arab Rep.,2016,January,30261
Germany,Syrian Arab Rep.,2016,February,36860
